,Billing Date,Litres,CRP,val,Area_Akdeniz Bölgesi,Area_Doğu Anadolu Bölgesi,Area_Ege Bölgesi,Area_Güneydoğu Anadolu Bölgesi,Area_Karadeniz Bölgesi,Area_Marmara Bölgesi,Area_İç Anadolu Bölgesi,Product_Motorin
1722,2014-05-20,6603.15625,4.979718309859155,0,0,0,0,0,1,0,0,0
1723,2014-05-20,17739.444444444445,4.3180281690140845,0,0,0,0,0,1,0,0,1
1724,2014-05-20,7733.037234042553,4.979718309859155,0,0,0,0,0,0,1,0,0
1725,2014-05-20,19317.10970464135,4.3180281690140845,0,0,0,0,0,0,1,0,1
1726,2014-05-20,8579.554054054053,4.979718309859155,0,0,0,0,0,0,0,1,0
1727,2014-05-20,18769.38947368421,4.3180281690140845,0,0,0,0,0,0,0,1,1
1728,2014-05-21,4610.48,5.0197183098591545,0,1,0,0,0,0,0,0,0
1729,2014-05-21,19700.64197530864,4.338028169014085,0,1,0,0,0,0,0,0,1
1730,2014-05-21,4469.125,5.0197183098591545,0,0,1,0,0,0,0,0,0
1731,2014-05-21,19505.90909090909,4.338028169014085,0,0,1,0,0,0,0,0,1
1732,2014-05-21,5670.5,5.0197183098591545,0,0,0,1,0,0,0,0,0
1733,2014-05-21,17001.96,4.338028169014085,0,0,0,1,0,0,0,0,1
1734,2014-05-21,4808.454545454545,5.0197183098591545,0,0,0,0,1,0,0,0,0
1735,2014-05-21,19719.043478260868,4.338028169014085,0,0,0,0,1,0,0,0,1
1736,2014-05-21,5200.476190476191,5.0197183098591545,0,0,0,0,0,1,0,0,0
1737,2014-05-21,18885.63157894737,4.338028169014085,0,0,0,0,0,1,0,0,1
1738,2014-05-21,7524.893081761006,5.0197183098591545,0,0,0,0,0,0,1,0,0
1739,2014-05-21,20650.137339055796,4.338028169014085,0,0,0,0,0,0,1,0,1
1740,2014-05-21,7772.3488372093025,5.0197183098591545,0,0,0,0,0,0,0,1,0
1741,2014-05-21,22463.962962962964,4.338028169014085,0,0,0,0,0,0,0,1,1
1742,2014-05-22,4613.761904761905,5.051830985915493,0,1,0,0,0,0,0,0,0
1743,2014-05-22,18439.38888888889,4.3721126760563385,0,1,0,0,0,0,0,0,1
1744,2014-05-22,4306.5,5.051830985915493,0,0,1,0,0,0,0,0,0
1745,2014-05-22,23058.0,4.3721126760563385,0,0,1,0,0,0,0,0,1
1746,2014-05-22,5298.457142857143,5.051830985915493,0,0,0,1,0,0,0,0,0
1747,2014-05-22,21101.946666666667,4.3721126760563385,0,0,0,1,0,0,0,0,1
1748,2014-05-22,8063.363636363636,5.051830985915493,0,0,0,0,1,0,0,0,0
1749,2014-05-22,20690.25,4.3721126760563385,0,0,0,0,1,0,0,0,1
1750,2014-05-22,6212.136363636364,5.051830985915493,0,0,0,0,0,1,0,0,0
1751,2014-05-22,18989.17073170732,4.3721126760563385,0,0,0,0,0,1,0,0,1
1752,2014-05-22,6339.0703125,5.051830985915493,0,0,0,0,0,0,1,0,0
1753,2014-05-22,19390.140540540546,4.3721126760563385,0,0,0,0,0,0,1,0,1
1754,2014-05-22,6606.133333333333,5.051830985915493,0,0,0,0,0,0,0,1,0
1755,2014-05-22,20610.325842696628,4.3721126760563385,0,0,0,0,0,0,0,1,1
1756,2014-05-23,6055.923076923077,5.051830985915493,0,1,0,0,0,0,0,0,0
1757,2014-05-23,14218.952380952382,4.3721126760563385,0,1,0,0,0,0,0,0,1
1758,2014-05-23,4315.857142857143,5.051830985915493,0,0,1,0,0,0,0,0,0
1759,2014-05-23,16706.909090909092,4.3721126760563385,0,0,1,0,0,0,0,0,1
1760,2014-05-23,6447.138888888889,5.051830985915493,0,0,0,1,0,0,0,0,0
1761,2014-05-23,17983.475409836065,4.3721126760563385,0,0,0,1,0,0,0,0,1
1762,2014-05-23,11044.363636363636,5.051830985915493,0,0,0,0,1,0,0,0,0
1763,2014-05-23,11273.64,4.3721126760563385,0,0,0,0,1,0,0,0,1
1764,2014-05-23,5106.1875,5.051830985915493,0,0,0,0,0,1,0,0,0
1765,2014-05-23,20224.366666666665,4.3721126760563385,0,0,0,0,0,1,0,0,1
1766,2014-05-23,6765.141666666666,5.051830985915493,0,0,0,0,0,0,1,0,0
1767,2014-05-23,18230.5,4.3721126760563385,0,0,0,0,0,0,1,0,1
1768,2014-05-23,7561.529411764706,5.051830985915493,0,0,0,0,0,0,0,1,0
1769,2014-05-23,17343.27142857143,4.3721126760563385,0,0,0,0,0,0,0,1,1
1770,2014-05-24,5854.071428571428,5.051971830985916,0,1,0,0,0,0,0,0,0
1771,2014-05-24,15386.154929577464,4.37830985915493,0,1,0,0,0,0,0,0,1
1772,2014-05-24,4948.166666666667,5.051971830985916,0,0,1,0,0,0,0,0,0
1773,2014-05-24,20254.2,4.37830985915493,0,0,1,0,0,0,0,0,1
1774,2014-05-24,4992.901960784314,5.051971830985916,0,0,0,1,0,0,0,0,0
1775,2014-05-24,17990.454545454544,4.37830985915493,0,0,0,1,0,0,0,0,1
1776,2014-05-24,6508.615384615385,5.051971830985916,0,0,0,0,1,0,0,0,0
1777,2014-05-24,17225.315789473683,4.37830985915493,0,0,0,0,1,0,0,0,1
1778,2014-05-24,4727.952380952381,5.051971830985916,0,0,0,0,0,1,0,0,0
1779,2014-05-24,17750.225,4.37830985915493,0,0,0,0,0,1,0,0,1
1780,2014-05-24,7118.469798657719,5.051971830985916,0,0,0,0,0,0,1,0,0
1781,2014-05-24,19826.698744769878,4.37830985915493,0,0,0,0,0,0,1,0,1
1782,2014-05-24,6413.017857142857,5.051971830985916,0,0,0,0,0,0,0,1,0
1783,2014-05-24,18347.607594936708,4.37830985915493,0,0,0,0,0,0,0,1,1
1784,2014-05-25,8463.0,4.37830985915493,0,0,0,0,0,0,1,0,1
1785,2014-05-26,4974.5161290322585,5.051971830985916,0,1,0,0,0,0,0,0,0
1786,2014-05-26,15566.857142857143,4.37830985915493,0,1,0,0,0,0,0,0,1
1787,2014-05-26,5015.666666666667,5.051971830985916,0,0,1,0,0,0,0,0,0
1788,2014-05-26,24345.6,4.37830985915493,0,0,1,0,0,0,0,0,1
1789,2014-05-26,5597.2,5.051971830985916,0,0,0,1,0,0,0,0,0
1790,2014-05-26,17550.783783783783,4.37830985915493,0,0,0,1,0,0,0,0,1
1791,2014-05-26,6430.0,5.051971830985916,0,0,0,0,1,0,0,0,0
1792,2014-05-26,15909.153846153846,4.37830985915493,0,0,0,0,1,0,0,0,1
1793,2014-05-26,5218.1578947368425,5.051971830985916,0,0,0,0,0,1,0,0,0
1794,2014-05-26,18189.45833333333,4.37830985915493,0,0,0,0,0,1,0,0,1
1795,2014-05-26,6531.568965517241,5.051971830985916,0,0,0,0,0,0,1,0,0
1796,2014-05-26,19114.049723756907,4.37830985915493,0,0,0,0,0,0,1,0,1
1797,2014-05-26,6090.285714285715,5.051971830985916,0,0,0,0,0,0,0,1,0
1798,2014-05-26,18281.21153846154,4.37830985915493,0,0,0,0,0,0,0,1,1
1799,2014-05-27,4959.703703703704,5.051971830985916,0,1,0,0,0,0,0,0,0
1800,2014-05-27,14222.092592592591,4.37830985915493,0,1,0,0,0,0,0,0,1
1801,2014-05-27,3071.75,5.051971830985916,0,0,1,0,0,0,0,0,0
1802,2014-05-27,20704.85714285714,4.37830985915493,0,0,1,0,0,0,0,0,1
1803,2014-05-27,5694.395348837209,5.051971830985916,0,0,0,1,0,0,0,0,0
1804,2014-05-27,16680.469696969696,4.37830985915493,0,0,0,1,0,0,0,0,1
1805,2014-05-27,5907.5,5.051971830985916,0,0,0,0,1,0,0,0,0
1806,2014-05-27,18917.733333333334,4.37830985915493,0,0,0,0,1,0,0,0,1
1807,2014-05-27,5068.916666666667,5.051971830985916,0,0,0,0,0,1,0,0,0
1808,2014-05-27,18852.375,4.37830985915493,0,0,0,0,0,1,0,0,1
1809,2014-05-27,6930.626984126984,5.051971830985916,0,0,0,0,0,0,1,0,0
1810,2014-05-27,17553.716981132075,4.37830985915493,0,0,0,0,0,0,1,0,1
1811,2014-05-27,6220.675675675676,5.051971830985916,0,0,0,0,0,0,0,1,0
1812,2014-05-27,16042.579710144928,4.37830985915493,0,0,0,0,0,0,0,1,1
1813,2014-05-28,5531.787878787879,5.051971830985916,0,1,0,0,0,0,0,0,0
1814,2014-05-28,14080.01724137931,4.37830985915493,0,1,0,0,0,0,0,0,1
1815,2014-05-28,4254.833333333333,5.051971830985916,0,0,1,0,0,0,0,0,0
1816,2014-05-28,19179.5,4.37830985915493,0,0,1,0,0,0,0,0,1
1817,2014-05-28,6080.176470588235,5.051971830985916,0,0,0,1,0,0,0,0,0
1818,2014-05-28,16968.584415584417,4.37830985915493,0,0,0,1,0,0,0,0,1
1819,2014-05-28,5722.1,5.051971830985916,0,0,0,0,1,0,0,0,0
1820,2014-05-28,19617.764705882357,4.37830985915493,0,0,0,0,1,0,0,0,1
1821,2014-05-28,4589.1,5.051971830985916,0,0,0,0,0,1,0,0,0
1822,2014-05-28,17244.03125,4.37830985915493,0,0,0,0,0,1,0,0,1
1823,2014-05-28,5991.312977099236,5.051971830985916,0,0,0,0,0,0,1,0,0
1824,2014-05-28,18965.166666666668,4.37830985915493,0,0,0,0,0,0,1,0,1
1825,2014-05-28,6278.45,5.051971830985916,0,0,0,0,0,0,0,1,0
1826,2014-05-28,18131.60606060606,4.37830985915493,0,0,0,0,0,0,0,1,1
1827,2014-05-29,5081.102040816327,5.051971830985916,0,1,0,0,0,0,0,0,0
1828,2014-05-29,15741.522388059702,4.37830985915493,0,1,0,0,0,0,0,0,1
1829,2014-05-29,5961.0,5.051971830985916,0,0,1,0,0,0,0,0,0
1830,2014-05-29,15201.0,4.37830985915493,0,0,1,0,0,0,0,0,1
1831,2014-05-29,5793.675,5.051971830985916,0,0,0,1,0,0,0,0,0
1832,2014-05-29,17259.346666666668,4.37830985915493,0,0,0,1,0,0,0,0,1
1833,2014-05-29,7456.2307692307695,5.051971830985916,0,0,0,0,1,0,0,0,0
1834,2014-05-29,17717.727272727272,4.37830985915493,0,0,0,0,1,0,0,0,1
1835,2014-05-29,4532.0625,5.051971830985916,0,0,0,0,0,1,0,0,0
1836,2014-05-29,17415.6,4.37830985915493,0,0,0,0,0,1,0,0,1
1837,2014-05-29,7080.562962962963,5.051971830985916,0,0,0,0,0,0,1,0,0
1838,2014-05-29,19378.107476635512,4.37830985915493,0,0,0,0,0,0,1,0,1
1839,2014-05-29,6069.7959183673465,5.051971830985916,0,0,0,0,0,0,0,1,0
1840,2014-05-29,20973.037974683542,4.37830985915493,0,0,0,0,0,0,0,1,1
1841,2014-05-30,6329.370967741936,5.055915492957747,0,1,0,0,0,0,0,0,0
1842,2014-05-30,17885.94623655914,4.388591549295775,0,1,0,0,0,0,0,0,1
1843,2014-05-30,3940.8,5.055915492957747,0,0,1,0,0,0,0,0,0
1844,2014-05-30,19473.444444444445,4.388591549295775,0,0,1,0,0,0,0,0,1
1845,2014-05-30,6685.180555555556,5.055915492957747,0,0,0,1,0,0,0,0,0
1846,2014-05-30,20553.221153846152,4.388591549295775,0,0,0,1,0,0,0,0,1
1847,2014-05-30,6974.25,5.055915492957747,0,0,0,0,1,0,0,0,0
1848,2014-05-30,18307.058823529413,4.388591549295775,0,0,0,0,1,0,0,0,1
1849,2014-05-30,5080.444444444444,5.055915492957747,0,0,0,0,0,1,0,0,0
1850,2014-05-30,20742.804347826088,4.388591549295775,0,0,0,0,0,1,0,0,1
1851,2014-05-30,7787.84023668639,5.055915492957747,0,0,0,0,0,0,1,0,0
1852,2014-05-30,20042.203921568627,4.388591549295775,0,0,0,0,0,0,1,0,1
1853,2014-05-30,7509.445945945946,5.055915492957747,0,0,0,0,0,0,0,1,0
1854,2014-05-30,21382.353982300883,4.388591549295775,0,0,0,0,0,0,0,1,1
1855,2014-05-31,5678.684210526316,5.0574647887323945,0,1,0,0,0,0,0,0,0
1856,2014-05-31,17594.97014925373,4.39112676056338,0,1,0,0,0,0,0,0,1
1857,2014-05-31,3381.0,5.0574647887323945,0,0,1,0,0,0,0,0,0
1858,2014-05-31,19512.36363636364,4.39112676056338,0,0,1,0,0,0,0,0,1
1859,2014-05-31,5077.298245614035,5.0574647887323945,0,0,0,1,0,0,0,0,0
1860,2014-05-31,18578.03125,4.39112676056338,0,0,0,1,0,0,0,0,1
1861,2014-05-31,7940.666666666667,5.0574647887323945,0,0,0,0,1,0,0,0,0
1862,2014-05-31,17818.05,4.39112676056338,0,0,0,0,1,0,0,0,1
1863,2014-05-31,4104.925925925926,5.0574647887323945,0,0,0,0,0,1,0,0,0
1864,2014-05-31,18271.37288135593,4.39112676056338,0,0,0,0,0,1,0,0,1
1865,2014-05-31,7544.771428571428,5.0574647887323945,0,0,0,0,0,0,1,0,0
1866,2014-05-31,22657.868725868724,4.39112676056338,0,0,0,0,0,0,1,0,1
1867,2014-05-31,6372.869565217391,5.0574647887323945,0,0,0,0,0,0,0,1,0
1868,2014-05-31,19588.303797468358,4.39112676056338,0,0,0,0,0,0,0,1,1
1869,2014-06-01,0.0,4.983188405797102,0,1,0,0,0,0,0,0,0
1870,2014-06-01,0.0,4.57463768115942,0,1,0,0,0,0,0,0,1
1871,2014-06-01,0.0,4.983188405797102,0,0,0,1,0,0,0,0,0
1872,2014-06-01,0.0,4.57463768115942,0,0,0,1,0,0,0,0,1
1873,2014-06-01,0.0,4.983188405797102,0,0,0,0,0,1,0,0,0
1874,2014-06-01,0.0,4.57463768115942,0,0,0,0,0,1,0,0,1
1875,2014-06-01,0.0,4.983188405797102,0,0,0,0,0,0,1,0,0
1876,2014-06-01,0.0,4.57463768115942,0,0,0,0,0,0,1,0,1
1877,2014-06-01,0.0,4.983188405797102,0,0,0,0,0,0,0,1,0
1878,2014-06-01,0.0,4.57463768115942,0,0,0,0,0,0,0,1,1
1879,2014-06-02,1075.8229166666667,5.106478873239436,0,1,0,0,0,0,0,0,0
1880,2014-06-02,5224.672131147541,4.6656338028169015,0,1,0,0,0,0,0,0,1
1881,2014-06-02,1215.6,5.106478873239436,0,0,1,0,0,0,0,0,0
1882,2014-06-02,9123.727272727272,4.6656338028169015,0,0,1,0,0,0,0,0,1
1883,2014-06-02,1335.8347107438017,5.106478873239436,0,0,0,1,0,0,0,0,0
1884,2014-06-02,6756.048611111111,4.6656338028169015,0,0,0,1,0,0,0,0,1
1885,2014-06-02,771.375,5.106478873239436,0,0,0,0,1,0,0,0,0
1886,2014-06-02,6485.044444444445,4.6656338028169015,0,0,0,0,1,0,0,0,1
1887,2014-06-02,530.4428571428572,5.106478873239436,0,0,0,0,0,1,0,0,0
1888,2014-06-02,3571.6428571428573,4.6656338028169015,0,0,0,0,0,1,0,0,1
1889,2014-06-02,1933.717105263158,5.106478873239436,0,0,0,0,0,0,1,0,0
1890,2014-06-02,8175.304469273743,4.6656338028169015,0,0,0,0,0,0,1,0,1
1891,2014-06-02,1600.3711340206185,5.106478873239436,0,0,0,0,0,0,0,1,0
1892,2014-06-02,4813.486842105263,4.6656338028169015,0,0,0,0,0,0,0,1,1
1893,2014-06-03,4101.769230769231,5.115352112676057,0,1,0,0,0,0,0,0,0
1894,2014-06-03,13724.851063829788,4.676478873239437,0,1,0,0,0,0,0,0,1
1895,2014-06-03,3900.857142857143,5.115352112676057,0,0,1,0,0,0,0,0,0
1896,2014-06-03,20002.714285714286,4.676478873239437,0,0,1,0,0,0,0,0,1
1897,2014-06-03,5550.666666666667,5.115352112676057,0,0,0,1,0,0,0,0,0
1898,2014-06-03,15754.508771929824,4.676478873239437,0,0,0,1,0,0,0,0,1
1899,2014-06-03,6741.928571428572,5.115352112676057,0,0,0,0,1,0,0,0,0
1900,2014-06-03,18496.947368421053,4.676478873239437,0,0,0,0,1,0,0,0,1
1901,2014-06-03,5619.818181818182,5.115352112676057,0,0,0,0,0,1,0,0,0
1902,2014-06-03,19384.772727272728,4.676478873239437,0,0,0,0,0,1,0,0,1
1903,2014-06-03,7117.165048543689,5.115352112676057,0,0,0,0,0,0,1,0,0
1904,2014-06-03,18139.828402366864,4.676478873239437,0,0,0,0,0,0,1,0,1
1905,2014-06-03,6456.548387096775,5.115352112676057,0,0,0,0,0,0,0,1,0
1906,2014-06-03,16077.418181818182,4.676478873239437,0,0,0,0,0,0,0,1,1
1907,2014-06-04,4704.9375,4.999718309859155,0,1,0,0,0,0,0,0,0
1908,2014-06-04,14926.694915254237,4.338028169014085,0,1,0,0,0,0,0,0,1
1909,2014-06-04,4084.444444444444,4.999718309859155,0,0,1,0,0,0,0,0,0
1910,2014-06-04,24395.81818181818,4.338028169014085,0,0,1,0,0,0,0,0,1
1911,2014-06-04,5966.65,4.999718309859155,0,0,0,1,0,0,0,0,0
1912,2014-06-04,17813.973684210527,4.338028169014085,0,0,0,1,0,0,0,0,1
1913,2014-06-04,6874.714285714285,4.999718309859155,0,0,0,0,1,0,0,0,0
1914,2014-06-04,20220.0,4.338028169014085,0,0,0,0,1,0,0,0,1
1915,2014-06-04,4954.777777777777,4.999718309859155,0,0,0,0,0,1,0,0,0
1916,2014-06-04,17867.827586206895,4.338028169014085,0,0,0,0,0,1,0,0,1
1917,2014-06-04,6708.903225806452,4.999718309859155,0,0,0,0,0,0,1,0,0
1918,2014-06-04,18918.872727272726,4.338028169014085,0,0,0,0,0,0,1,0,1
1919,2014-06-04,7194.575,4.999718309859155,0,0,0,0,0,0,0,1,0
1920,2014-06-04,18681.79365079365,4.338028169014085,0,0,0,0,0,0,0,1,1
1921,2014-06-05,4763.081081081081,5.009718309859155,0,1,0,0,0,0,0,0,0
1922,2014-06-05,15045.253968253968,4.3180281690140845,0,1,0,0,0,0,0,0,1
1923,2014-06-05,3449.0,5.009718309859155,0,0,1,0,0,0,0,0,0
1924,2014-06-05,20714.5,4.3180281690140845,0,0,1,0,0,0,0,0,1
1925,2014-06-05,6239.766666666666,5.009718309859155,0,0,0,1,0,0,0,0,0
1926,2014-06-05,16360.2,4.3180281690140845,0,0,0,1,0,0,0,0,1
1927,2014-06-05,7404.0,5.009718309859155,0,0,0,0,1,0,0,0,0
1928,2014-06-05,19030.70588235294,4.3180281690140845,0,0,0,0,1,0,0,0,1
1929,2014-06-05,4444.055555555556,5.009718309859155,0,0,0,0,0,1,0,0,0
1930,2014-06-05,14828.375,4.3180281690140845,0,0,0,0,0,1,0,0,1
1931,2014-06-05,6456.891891891892,5.009718309859155,0,0,0,0,0,0,1,0,0
1932,2014-06-05,17921.24043715847,4.3180281690140845,0,0,0,0,0,0,1,0,1
1933,2014-06-05,5370.6,5.009718309859155,0,0,0,0,0,0,0,1,0
1934,2014-06-05,18457.4,4.3180281690140845,0,0,0,0,0,0,0,1,1
1935,2014-06-06,5277.558823529412,5.057605633802816,0,1,0,0,0,0,0,0,0
1936,2014-06-06,15662.59090909091,4.390845070422535,0,1,0,0,0,0,0,0,1
1937,2014-06-06,3251.833333333333,5.057605633802816,0,0,1,0,0,0,0,0,0
1938,2014-06-06,19542.714285714286,4.390845070422535,0,0,1,0,0,0,0,0,1
1939,2014-06-06,5602.306122448979,5.057605633802816,0,0,0,1,0,0,0,0,0
1940,2014-06-06,16909.68181818182,4.390845070422535,0,0,0,1,0,0,0,0,1
1941,2014-06-06,6883.625,5.057605633802816,0,0,0,0,1,0,0,0,0
1942,2014-06-06,18869.153846153848,4.390845070422535,0,0,0,0,1,0,0,0,1
1943,2014-06-06,5359.619047619048,5.057605633802816,0,0,0,0,0,1,0,0,0
1944,2014-06-06,15566.27027027027,4.390845070422535,0,0,0,0,0,1,0,0,1
1945,2014-06-06,7447.0,5.057605633802816,0,0,0,0,0,0,1,0,0
1946,2014-06-06,18342.68075117371,4.390845070422535,0,0,0,0,0,0,1,0,1
1947,2014-06-06,7069.472727272727,5.057605633802816,0,0,0,0,0,0,0,1,0
1948,2014-06-06,19053.95238095238,4.390845070422535,0,0,0,0,0,0,0,1,1
1949,2014-06-07,6025.78,5.151126760563381,0,1,0,0,0,0,0,0,0
1950,2014-06-07,16465.27397260274,4.490704225352112,0,1,0,0,0,0,0,0,1
1951,2014-06-07,4372.5,5.151126760563381,0,0,1,0,0,0,0,0,0
1952,2014-06-07,22408.75,4.490704225352112,0,0,1,0,0,0,0,0,1
1953,2014-06-07,5159.857142857143,5.151126760563381,0,0,0,1,0,0,0,0,0
1954,2014-06-07,17695.202127659573,4.490704225352112,0,0,0,1,0,0,0,0,1
1955,2014-06-07,5959.533333333334,5.151126760563381,0,0,0,0,1,0,0,0,0
1956,2014-06-07,16857.41176470588,4.490704225352112,0,0,0,0,1,0,0,0,1
1957,2014-06-07,4952.28,5.151126760563381,0,0,0,0,0,1,0,0,0
1958,2014-06-07,18709.574468085106,4.490704225352112,0,0,0,0,0,1,0,0,1
1959,2014-06-07,7109.012738853503,5.151126760563381,0,0,0,0,0,0,1,0,0
1960,2014-06-07,21358.1581027668,4.490704225352112,0,0,0,0,0,0,1,0,1
1961,2014-06-07,7735.981481481482,5.151126760563381,0,0,0,0,0,0,0,1,0
1962,2014-06-07,18097.80769230769,4.490704225352112,0,0,0,0,0,0,0,1,1
1963,2014-06-08,23080.0,4.433285714285714,0,0,0,0,1,0,0,0,1
1964,2014-06-08,3338.0,5.017571428571429,0,0,0,0,0,0,0,1,0
1965,2014-06-08,19753.0,4.433285714285714,0,0,0,0,0,0,0,1,1
1966,2014-06-09,5175.56,5.017571428571429,0,1,0,0,0,0,0,0,0
1967,2014-06-09,13429.096153846154,4.444571428571429,0,1,0,0,0,0,0,0,1
1968,2014-06-09,4698.0,5.017571428571429,0,0,1,0,0,0,0,0,0
1969,2014-06-09,24800.75,4.444571428571429,0,0,1,0,0,0,0,0,1
1970,2014-06-09,5017.734693877551,5.017571428571429,0,0,0,1,0,0,0,0,0
1971,2014-06-09,16607.147058823528,4.444571428571429,0,0,0,1,0,0,0,0,1
1972,2014-06-09,6981.545454545455,5.017571428571429,0,0,0,0,1,0,0,0,0
1973,2014-06-09,19249.117647058825,4.444571428571429,0,0,0,0,1,0,0,0,1
1974,2014-06-09,4508.294117647059,5.017571428571429,0,0,0,0,0,1,0,0,0
1975,2014-06-09,16518.310344827587,4.444571428571429,0,0,0,0,0,1,0,0,1
1976,2014-06-09,6407.779527559055,5.017571428571429,0,0,0,0,0,0,1,0,0
1977,2014-06-09,17832.27536231884,4.444571428571429,0,0,0,0,0,0,1,0,1
1978,2014-06-09,8709.380952380952,5.017571428571429,0,0,0,0,0,0,0,1,0
1979,2014-06-09,17863.059701492537,4.444571428571429,0,0,0,0,0,0,0,1,1
1980,2014-06-10,4721.634146341464,4.937183098591549,0,1,0,0,0,0,0,0,0
1981,2014-06-10,14116.985074626866,4.374084507042253,0,1,0,0,0,0,0,0,1
1982,2014-06-10,4747.0,4.937183098591549,0,0,1,0,0,0,0,0,0
1983,2014-06-10,24002.5,4.374084507042253,0,0,1,0,0,0,0,0,1
1984,2014-06-10,5898.909090909091,4.937183098591549,0,0,0,1,0,0,0,0,0
1985,2014-06-10,16414.267605633802,4.374084507042253,0,0,0,1,0,0,0,0,1
1986,2014-06-10,8628.2,4.937183098591549,0,0,0,0,1,0,0,0,0
1987,2014-06-10,19570.0625,4.374084507042253,0,0,0,0,1,0,0,0,1
1988,2014-06-10,5714.05,4.937183098591549,0,0,0,0,0,1,0,0,0
1989,2014-06-10,17722.939393939392,4.374084507042253,0,0,0,0,0,1,0,0,1
1990,2014-06-10,7047.795454545455,4.937183098591549,0,0,0,0,0,0,1,0,0
1991,2014-06-10,17573.084507042255,4.374084507042253,0,0,0,0,0,0,1,0,1
1992,2014-06-10,5523.235294117647,4.937183098591549,0,0,0,0,0,0,0,1,0
1993,2014-06-10,16786.242424242424,4.374084507042253,0,0,0,0,0,0,0,1,1
1994,2014-06-11,5251.789473684211,4.751549295774648,0,1,0,0,0,0,0,0,0
1995,2014-06-11,14801.967741935485,4.231267605633803,0,1,0,0,0,0,0,0,1
1996,2014-06-11,4015.5454545454554,4.751549295774648,0,0,1,0,0,0,0,0,0
1997,2014-06-11,19221.42857142857,4.231267605633803,0,0,1,0,0,0,0,0,1
1998,2014-06-11,5505.311111111111,4.751549295774648,0,0,0,1,0,0,0,0,0
1999,2014-06-11,18003.41891891892,4.231267605633803,0,0,0,1,0,0,0,0,1
2000,2014-06-11,7247.6,4.751549295774648,0,0,0,0,1,0,0,0,0
2001,2014-06-11,17807.0,4.231267605633803,0,0,0,0,1,0,0,0,1
2002,2014-06-11,4030.125,4.751549295774648,0,0,0,0,0,1,0,0,0
2003,2014-06-11,15471.555555555557,4.231267605633803,0,0,0,0,0,1,0,0,1
2004,2014-06-11,6545.5,4.751549295774648,0,0,0,0,0,0,1,0,0
2005,2014-06-11,18155.49773755656,4.231267605633803,0,0,0,0,0,0,1,0,1
2006,2014-06-11,7134.21568627451,4.751549295774648,0,0,0,0,0,0,0,1,0
2007,2014-06-11,17801.214285714286,4.231267605633803,0,0,0,0,0,0,0,1,1
2008,2014-06-12,5549.948717948718,4.486760563380281,0,1,0,0,0,0,0,0,0
2009,2014-06-12,15348.016393442624,3.964084507042253,0,1,0,0,0,0,0,0,1
2010,2014-06-12,5347.0,4.486760563380281,0,0,1,0,0,0,0,0,0
2011,2014-06-12,21924.666666666668,3.964084507042253,0,0,1,0,0,0,0,0,1
2012,2014-06-12,5428.490196078431,4.486760563380281,0,0,0,1,0,0,0,0,0
2013,2014-06-12,17070.827160493827,3.964084507042253,0,0,0,1,0,0,0,0,1
2014,2014-06-12,6142.153846153846,4.486760563380281,0,0,0,0,1,0,0,0,0
2015,2014-06-12,20579.29411764706,3.964084507042253,0,0,0,0,1,0,0,0,1
2016,2014-06-12,4642.068965517241,4.486760563380281,0,0,0,0,0,1,0,0,0
2017,2014-06-12,16217.857142857143,3.964084507042253,0,0,0,0,0,1,0,0,1
2018,2014-06-12,6931.644171779141,4.486760563380281,0,0,0,0,0,0,1,0,0
2019,2014-06-12,18894.115384615383,3.964084507042253,0,0,0,0,0,0,1,0,1
2020,2014-06-12,6814.254901960784,4.486760563380281,0,0,0,0,0,0,0,1,0
2021,2014-06-12,17934.841463414636,3.964084507042253,0,0,0,0,0,0,0,1,1
2022,2014-06-13,4915.044444444445,5.057605633802816,0,1,0,0,0,0,0,0,0
2023,2014-06-13,18631.457142857143,4.40056338028169,0,1,0,0,0,0,0,0,1
2024,2014-06-13,4570.2,5.057605633802816,0,0,1,0,0,0,0,0,0
2025,2014-06-13,22127.125,4.40056338028169,0,0,1,0,0,0,0,0,1
2026,2014-06-13,7194.442307692308,5.057605633802816,0,0,0,1,0,0,0,0,0
2027,2014-06-13,18555.929411764704,4.40056338028169,0,0,0,1,0,0,0,0,1
2028,2014-06-13,7287.363636363636,5.057605633802816,0,0,0,0,1,0,0,0,0
2029,2014-06-13,17542.25,4.40056338028169,0,0,0,0,1,0,0,0,1
2030,2014-06-13,4364.391304347826,5.057605633802816,0,0,0,0,0,1,0,0,0
2031,2014-06-13,18144.414634146346,4.40056338028169,0,0,0,0,0,1,0,0,1
2032,2014-06-13,6867.323699421965,5.057605633802816,0,0,0,0,0,0,1,0,0
2033,2014-06-13,20362.161157024795,4.40056338028169,0,0,0,0,0,0,1,0,1
2034,2014-06-13,6991.9152542372885,5.057605633802816,0,0,0,0,0,0,0,1,0
2035,2014-06-13,20538.70930232558,4.40056338028169,0,0,0,0,0,0,0,1,1
2036,2014-06-14,5574.189655172414,5.057605633802816,0,1,0,0,0,0,0,0,0
2037,2014-06-14,17425.1875,4.40056338028169,0,1,0,0,0,0,0,0,1
2038,2014-06-14,3971.6666666666665,5.057605633802816,0,0,1,0,0,0,0,0,0
2039,2014-06-14,22444.916666666668,4.40056338028169,0,0,1,0,0,0,0,0,1
2040,2014-06-14,5488.316455696203,5.057605633802816,0,0,0,1,0,0,0,0,0
